19:31:48.159 [main] INFO  c.e.p_demo.PDemoApplicationTests - Starting PDemoApplicationTests on LAPTOP-15HFK6N9 with PID 18424 (started by GD1127 in E:\练习\d_1\0926-gitdemo)
19:31:48.160 [main] INFO  c.e.p_demo.PDemoApplicationTests - No active profile set, falling back to default profiles: default
19:31:48.825 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
19:31:48.829 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
19:31:48.887 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 40ms. Found 0 Redis repository interfaces.
19:31:50.570 [main] INFO  c.e.p_demo.PDemoApplicationTests - Started PDemoApplicationTests in 2.717 seconds (JVM running for 4.453)
19:35:39.027 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.example.p_demo.PDemoApplicationTests], using SpringBootContextLoader
19:35:39.046 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.example.p_demo.PDemoApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
19:35:39.049 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.example.p_demo.PDemoApplicationTests]: PDemoApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
19:35:39.262 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.example.p_demo.PDemoApplication for test class com.example.p_demo.PDemoApplicationTests
19:35:39.440 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
19:35:39.462 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@5e7cd6cc, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@68c9d179, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@d554c5f, org.springframework.test.context.support.DirtiesContextTestExecutionListener@2dfaea86, org.springframework.test.context.transaction.TransactionalTestExecutionListener@15888343, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@33ecda92, org.springframework.test.context.event.EventPublishingTestExecutionListener@14fc5f04, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@6e2829c7, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@3feb2dda, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@6a8658ff, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@1c742ed4, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@333d4a8c, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@55de24cc]
19:35:39.806 [main] INFO  c.e.p_demo.PDemoApplicationTests - Starting PDemoApplicationTests on LAPTOP-15HFK6N9 with PID 9976 (started by GD1127 in E:\练习\d_1\0926-gitdemo)
19:35:39.808 [main] INFO  c.e.p_demo.PDemoApplicationTests - No active profile set, falling back to default profiles: default
19:35:40.430 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
19:35:40.434 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
19:35:40.508 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 48ms. Found 0 Redis repository interfaces.
19:35:42.221 [main] INFO  c.e.p_demo.PDemoApplicationTests - Started PDemoApplicationTests in 2.705 seconds (JVM running for 4.447)
19:36:58.646 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.example.p_demo.PDemoApplicationTests], using SpringBootContextLoader
19:36:58.664 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.example.p_demo.PDemoApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
19:36:58.667 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.example.p_demo.PDemoApplicationTests]: PDemoApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
19:36:58.859 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.example.p_demo.PDemoApplication for test class com.example.p_demo.PDemoApplicationTests
19:36:59.015 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
19:36:59.044 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@5e7cd6cc, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@68c9d179, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@d554c5f, org.springframework.test.context.support.DirtiesContextTestExecutionListener@2dfaea86, org.springframework.test.context.transaction.TransactionalTestExecutionListener@15888343, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@33ecda92, org.springframework.test.context.event.EventPublishingTestExecutionListener@14fc5f04, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@6e2829c7, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@3feb2dda, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@6a8658ff, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@1c742ed4, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@333d4a8c, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@55de24cc]
19:36:59.384 [main] INFO  c.e.p_demo.PDemoApplicationTests - Starting PDemoApplicationTests on LAPTOP-15HFK6N9 with PID 16316 (started by GD1127 in E:\练习\d_1\0926-gitdemo)
19:36:59.386 [main] INFO  c.e.p_demo.PDemoApplicationTests - No active profile set, falling back to default profiles: default
19:37:00.074 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
19:37:00.078 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
19:37:00.127 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 28ms. Found 0 Redis repository interfaces.
19:37:01.705 [main] INFO  c.e.p_demo.PDemoApplicationTests - Started PDemoApplicationTests in 2.61 seconds (JVM running for 4.273)
20:03:04.413 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.example.p_demo.PDemoApplicationTests], using SpringBootContextLoader
20:03:04.421 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.example.p_demo.PDemoApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
20:03:04.423 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.example.p_demo.PDemoApplicationTests]: PDemoApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
20:03:04.585 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.example.p_demo.PDemoApplication for test class com.example.p_demo.PDemoApplicationTests
20:03:04.707 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
20:03:04.733 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@dc7df28, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@30f842ca, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@69c81773, org.springframework.test.context.support.DirtiesContextTestExecutionListener@4d14b6c2, org.springframework.test.context.transaction.TransactionalTestExecutionListener@7e990ed7, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@c05fddc, org.springframework.test.context.event.EventPublishingTestExecutionListener@25df00a0, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@4d15107f, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@7b4c50bc, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@5884a914, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@50378a4, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@60f00693, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@79207381]
20:03:05.008 [main] INFO  c.e.p_demo.PDemoApplicationTests - Starting PDemoApplicationTests on LAPTOP-15HFK6N9 with PID 7928 (started by GD1127 in E:\练习\d_1\0926-gitdemo)
20:03:05.009 [main] INFO  c.e.p_demo.PDemoApplicationTests - No active profile set, falling back to default profiles: default
20:03:05.386 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
20:03:05.389 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
20:03:05.422 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 18ms. Found 0 Redis repository interfaces.
20:03:06.500 [main] INFO  c.e.p_demo.PDemoApplicationTests - Started PDemoApplicationTests in 1.722 seconds (JVM running for 2.948)
20:14:14.311 [main] INFO  com.example.p_demo.PDemoApplication - Starting PDemoApplication on LAPTOP-15HFK6N9 with PID 11464 (E:\练习\d_1\0926-gitdemo\target\classes started by GD1127 in E:\练习\d_1\0926-gitdemo)
20:14:14.315 [main] INFO  com.example.p_demo.PDemoApplication - No active profile set, falling back to default profiles: default
20:14:14.835 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
20:14:14.837 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
20:14:14.867 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 16ms. Found 0 Redis repository interfaces.
20:14:15.021 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisConfig' of type [com.example.p_demo.config.RedisConfig$$EnhancerBySpringCGLIB$$2d6b8b3e] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
20:14:15.249 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
20:14:15.256 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
20:14:15.256 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
20:14:15.256 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.38]
20:14:15.257 [main] INFO  o.a.c.core.AprLifecycleListener - Loaded Apache Tomcat Native library [1.2.24] using APR version [1.7.0].
20:14:15.257 [main] INFO  o.a.c.core.AprLifecycleListener - APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true].
20:14:15.258 [main] INFO  o.a.c.core.AprLifecycleListener - APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
20:14:15.270 [main] INFO  o.a.c.core.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 1.1.1g  21 Apr 2020]
20:14:15.333 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
20:14:15.334 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 977 ms
20:14:15.726 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
20:14:15.960 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
20:14:15.975 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
20:14:15.983 [main] INFO  com.example.p_demo.PDemoApplication - Started PDemoApplication in 1.984 seconds (JVM running for 2.889)
20:14:43.038 [http-nio-8080-exec-2] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
20:14:43.038 [http-nio-8080-exec-2] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
20:14:43.043 [http-nio-8080-exec-2] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 5 ms
20:17:02.729 [main] INFO  com.example.p_demo.PDemoApplication - Starting PDemoApplication on LAPTOP-15HFK6N9 with PID 14844 (E:\练习\d_1\0926-gitdemo\target\classes started by GD1127 in E:\练习\d_1\0926-gitdemo)
20:17:02.732 [main] INFO  com.example.p_demo.PDemoApplication - No active profile set, falling back to default profiles: default
20:17:03.227 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
20:17:03.228 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
20:17:03.253 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 15ms. Found 0 Redis repository interfaces.
20:17:03.380 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisConfig' of type [com.example.p_demo.config.RedisConfig$$EnhancerBySpringCGLIB$$2ff6b553] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
20:17:03.565 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
20:17:03.572 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
20:17:03.572 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
20:17:03.572 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.38]
20:17:03.573 [main] INFO  o.a.c.core.AprLifecycleListener - Loaded Apache Tomcat Native library [1.2.24] using APR version [1.7.0].
20:17:03.574 [main] INFO  o.a.c.core.AprLifecycleListener - APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true].
20:17:03.574 [main] INFO  o.a.c.core.AprLifecycleListener - APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
20:17:03.576 [main] INFO  o.a.c.core.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 1.1.1g  21 Apr 2020]
20:17:03.635 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
20:17:03.635 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 864 ms
20:17:03.974 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
20:17:04.195 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
20:17:04.210 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
20:17:04.218 [main] INFO  com.example.p_demo.PDemoApplication - Started PDemoApplication in 1.759 seconds (JVM running for 2.477)
20:17:13.606 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
20:17:13.607 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
20:17:13.611 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 4 ms
20:17:34.214 [main] INFO  com.example.p_demo.PDemoApplication - Starting PDemoApplication on LAPTOP-15HFK6N9 with PID 4072 (E:\练习\d_1\0926-gitdemo\target\classes started by GD1127 in E:\练习\d_1\0926-gitdemo)
20:17:34.219 [main] INFO  com.example.p_demo.PDemoApplication - No active profile set, falling back to default profiles: default
20:17:34.694 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
20:17:34.696 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
20:17:34.721 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 14ms. Found 0 Redis repository interfaces.
20:17:34.846 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisConfig' of type [com.example.p_demo.config.RedisConfig$$EnhancerBySpringCGLIB$$bcd4e9b1] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
20:17:35.033 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
20:17:35.039 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
20:17:35.040 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
20:17:35.040 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.38]
20:17:35.041 [main] INFO  o.a.c.core.AprLifecycleListener - Loaded Apache Tomcat Native library [1.2.24] using APR version [1.7.0].
20:17:35.041 [main] INFO  o.a.c.core.AprLifecycleListener - APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true].
20:17:35.041 [main] INFO  o.a.c.core.AprLifecycleListener - APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
20:17:35.043 [main] INFO  o.a.c.core.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 1.1.1g  21 Apr 2020]
20:17:35.116 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
20:17:35.117 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 861 ms
20:17:35.473 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
20:17:35.691 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
20:17:35.706 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
20:17:35.713 [main] INFO  com.example.p_demo.PDemoApplication - Started PDemoApplication in 1.752 seconds (JVM running for 2.46)
20:17:41.513 [http-nio-8080-exec-4] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
20:17:41.514 [http-nio-8080-exec-4] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
20:17:41.519 [http-nio-8080-exec-4] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 5 ms
20:19:33.558 [main] INFO  com.example.p_demo.PDemoApplication - Starting PDemoApplication on LAPTOP-15HFK6N9 with PID 10104 (E:\练习\d_1\0926-gitdemo\target\classes started by GD1127 in E:\练习\d_1\0926-gitdemo)
20:19:33.561 [main] INFO  com.example.p_demo.PDemoApplication - No active profile set, falling back to default profiles: default
20:19:34.038 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
20:19:34.040 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
20:19:34.066 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 15ms. Found 0 Redis repository interfaces.
20:19:34.198 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisConfig' of type [com.example.p_demo.config.RedisConfig$$EnhancerBySpringCGLIB$$74052ab2] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
20:19:34.400 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
20:19:34.407 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
20:19:34.407 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
20:19:34.407 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.38]
20:19:34.408 [main] INFO  o.a.c.core.AprLifecycleListener - Loaded Apache Tomcat Native library [1.2.24] using APR version [1.7.0].
20:19:34.408 [main] INFO  o.a.c.core.AprLifecycleListener - APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true].
20:19:34.409 [main] INFO  o.a.c.core.AprLifecycleListener - APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
20:19:34.411 [main] INFO  o.a.c.core.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 1.1.1g  21 Apr 2020]
20:19:34.470 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
20:19:34.471 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 873 ms
20:19:34.821 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
20:19:35.053 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
20:19:35.070 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
20:19:35.078 [main] INFO  com.example.p_demo.PDemoApplication - Started PDemoApplication in 1.77 seconds (JVM running for 2.519)
20:19:37.238 [http-nio-8080-exec-7] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
20:19:37.238 [http-nio-8080-exec-7] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
20:19:37.242 [http-nio-8080-exec-7] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 4 ms
20:21:53.368 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.example.p_demo.PDemoApplicationTests], using SpringBootContextLoader
20:21:53.376 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.example.p_demo.PDemoApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
20:21:53.378 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.example.p_demo.PDemoApplicationTests]: PDemoApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
20:21:53.516 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.example.p_demo.PDemoApplication for test class com.example.p_demo.PDemoApplicationTests
20:21:53.659 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
